Vasont Id,URLs
EXO_amphibian_types.eps,/multimedia/image/amphibian-types
EXO_amphibian_tank.eps,/multimedia/image/amphibian-tank
v4737769,/multimedia/image/ambylomma-haebreum
v86111339,/multimedia/image/amaryllis-red-hippeastrum-spp
v64369627,/multimedia/image/amanita-phalloides
v4767163,/multimedia/image/amanita-ocreata
v64369459,/multimedia/image/amanita-muscaria
v56771564,/multimedia/image/alpacas-mating
v86111394,/multimedia/image/aloe-aloe-spp
v4741151,/multimedia/image/allium-spp-wild-onion
v4741574,/multimedia/image/allium-spp-cultivated-onion
v48829272,/multimedia/image/allergic-bronchiolitis-radiograph-cat
v4741223,/multimedia/image/agrostemma-githago-corn-cockle-close-up
v4741655,/multimedia/image/agrostemma-githago-corn-cockle
v83314164,/multimedia/image/agglutinating-imha-photomicrograph-dog
v4741214,/multimedia/image/agave-spp-lechugilla-close-up
v4741646,/multimedia/image/agave-spp-lechugilla
v4736509,/multimedia/image/african-swine-fever-hyperemia-ears
v23356103,/multimedia/image/african-spurred-or-sulcata-tortoise-centrochelys-sulcata-
v44844445,/multimedia/image/aflatoxicosis-fatty-liver-chicken
v50505647,/multimedia/image/afast-scan
v4742024,/multimedia/image/aesculus-spp-buckeye-plant-with-fruit
v4741403,/multimedia/image/aesculus-spp-buckeye
v11723617,/multimedia/image/advanced-iris-atrophy-with-complete-cataract-formation-dog
v11723736,/multimedia/image/advanced-collie-eye-anomaly
v11723519,/multimedia/image/advanced-chronic-superficial-keratitis-pannus-german-shepherd-dog
v73287364,/multimedia/image/adult-trichuris-vulpis-dog
v73286837,/multimedia/image/adult-toxocara-cati-cat
v73286831,/multimedia/image/adult-toxocara-canis-small-intestine-dog
v12762062,/multimedia/image/adult-strongyloides-small-intestine-dog
v52139844,/multimedia/image/adult-sticktight-flea
v73286812,/multimedia/image/adult-physaloptera-sp-stomach-dog
v4735058,/multimedia/image/adult-male-ostrich-struthio-camelus-camelus-
v12762083,/multimedia/image/adult-hookworms-small-intestine-dog
v4735067,/multimedia/image/adult-female-ostrich-struthio-camelus-molybdoophanes-
DOG_administering_liquid_medicine.eps,/multimedia/image/administering-liquid-medicine
v65098160,/multimedia/image/adenohypophyseal-hypoplasia-calf
v4736500,/multimedia/image/acute-swine-erysipelas-skin-form
v4736491,/multimedia/image/acute-swine-erysipelas
v14442496,/multimedia/image/acute-pulmonary-and-peritoneal-hemorrhage-difethialone-poisoning-pheasant
v9180579,/multimedia/image/acute-pan-myocarditis
v11723463,/multimedia/image/acute-onset-keratoconjunctivitis-sicca-dog
v56212468,/multimedia/image/acute-multiglandular-mastitis-sow
v9180586,/multimedia/image/acute-left-heart-failure
v54333032,/multimedia/image/acute-hemorrhagic-cystitis-mink
v11723673,/multimedia/image/acute-glaucoma-cocker-spaniel
v11706396,/multimedia/image/acute-fibrinous-pleuritis-postmortem-cow
v11711009,/multimedia/image/acute-contagious-caprine-pleuropneumonia-lung
v11711023,/multimedia/image/acute-contagious-caprine-pleuropneumonia-lesion-lung
v46975854,/multimedia/image/acute-chlamydiosis-pigeon
v4740575,/multimedia/image/acute-bronchointerstitial-pneumonia-foal-radiograph
v47615863,/multimedia/image/acute-anterior-uveitis-cat
v4742420,/multimedia/image/acute-and-chronic-pyelonephritis-cow
v8986547,/multimedia/image/acute-airsacculitis-chicken
v74928351,/multimedia/image/acupressure-neonatal-dog
v77991423,/multimedia/image/activity-sensor-system-showing-cows-in-estrus
v77991429,/multimedia/image/activity-chart-cow
v8568038,/multimedia/image/active-uveitis-horse
v77062224,/multimedia/image/active-chorioretinitis-secondary-to-systemic-blastomycosis-dog
v11723785,/multimedia/image/active-chorioretinitis-and-normal-fundus-cat
v77062108,/multimedia/image/active-anterior-uveitis-horse
v49299899,/multimedia/image/actinomycosis-in-cattle-radiograph
v49299887,/multimedia/image/actinomycosis-cow
v49299893,/multimedia/image/actinomyces-bovis-gram-stained-smear
v55284953,/multimedia/image/actinobacillus-pleuropneumoniae-infection-pig-lung
v4735943,/multimedia/image/actinobacillus-lignieresii-cow
v4735952,/multimedia/image/actinobacillus-equuli-foal
v4735934,/multimedia/image/actinobacillosis-cow
v21850494,/multimedia/image/acrylic-covering-on-tension-wires-parrot-mouth-foal
v44229340,/multimedia/image/acromegaly-cat
v15798635,/multimedia/image/acquired-flexural-deformity-distal-interphalangeal-joint-foal
v51544679,/multimedia/image/acid-fast-stain-of-lymph-node-holstein-cow
v44394111,/multimedia/image/acid-fast-mycobacterium-bacilli-intestinal-lamina-propria-poultry
v4741484,/multimedia/image/acer-rubrum-red-maple-young-plant
v59260946,/multimedia/image/accidental-exposure-well-pipes-contaminated-with-oil
v59260902,/multimedia/image/accidental-exposure-equipment-contaminated-with-crude-oil
v21854294,/multimedia/image/accessory-carpal-bone-fracture-radiograph-horse
v74005813,/multimedia/image/acceptable-weight-miniature-pig
v4732109,/multimedia/image/acanthomatous-ameloblastoma-radiograph-dog
v4732100,/multimedia/image/acanthomatous-ameloblastoma-dog
v67028002,/multimedia/image/acanthocheilonema-microfilariae
v9163358,/multimedia/image/abscess-pelvic-genitalia-bull
v4730984,/multimedia/image/abomasal-ulcer-cow
v4732811,/multimedia/image/abomasal-lesions-due-to-ostertagia
v4730993,/multimedia/image/abomasal-impaction-cow
v86109168,/multimedia/image/abnormal-stance-noted-on-visual-inspection-horse
v48512143,/multimedia/image/abnormal-milk-from-cases-of-mild-clinical-mastitis
v44391058,/multimedia/image/abnormally-shaped-eggs-chicken
v23356427,/multimedia/image/abnormally-long-upper-beak-tortoise
v71775279,/multimedia/image/abnormal-hoof-growth-goat
EXO_turtle_abnormal_beak_growth.eps,/multimedia/image/abnormal-beak-growth-in-a-turtle
v44273549,/multimedia/image/abdominocentesis-teat-cannula-placement-horse
v44273555,/multimedia/image/abdominocentesis-horse
v44273567,/multimedia/image/abdominocentesis-gastric-rupture-horse
v44273615,/multimedia/image/abdominal-wound-horse
v52140596,/multimedia/image/abdominal-testis-stallion
v52140602,/multimedia/image/abdominal-testis-pot-bellied-pig
v67026882,/multimedia/image/abdominal-dilatation-chronic-indigestion-cow
v50505633,/multimedia/image/abdominal-and-thoracic-trauma-dog
v50504934,/multimedia/image/abdominal-and-hindlimb-counterpressure-dog
v4746146,/multimedia/video/acute-bronchointerstitial-pneumonia-foal-ultrasound
v51546728,/multimedia/video/video-sonogram-of-30-day-conceptus
v21850474,/multimedia/video/congenital-cleft-palate-foal
v45673629,/multimedia/image/hives-horse
v4746165,/multimedia/video/heaves-classic-presentations-horse
v4731596,/multimedia/image/gingivitis-dog
